768.000000,1.000000,1008.000000,1.000000,1008.000000,48.000000,768.000000,48.000000,CANDLE
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,CHINESE
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,CITING
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,COMMON
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,EAN
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,ECONOMICS
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,EVOTTICA
820.000000,22.000000,1000.000000,22.000000,1000.000000,46.000000,820.000000,46.000000,FOAM
927.000000,381.000000,992.000000,381.000000,992.000000,411.000000,927.000000,411.000000,GOT
1078.000000,438.000000,1182.000000,438.000000,1182.000000,458.000000,1078.000000,458.000000,ISIS
712.000000,8.000000,1022.000000,8.000000,1022.000000,44.000000,712.000000,44.000000,MCAFEE
1088.000000,440.000000,1176.000000,440.000000,1176.000000,454.000000,1088.000000,454.000000,OHSHO
2.000000,72.000000,126.000000,72.000000,126.000000,100.000000,2.000000,100.000000,REWARDS
2.000000,72.000000,126.000000,72.000000,126.000000,100.000000,2.000000,100.000000,SALON
2.000000,72.000000,126.000000,72.000000,126.000000,100.000000,2.000000,100.000000,SANOOK
2.000000,72.000000,126.000000,72.000000,126.000000,100.000000,2.000000,100.000000,SEAFOOD
1087.000000,440.000000,1177.000000,440.000000,1177.000000,455.000000,1087.000000,455.000000,SYEARS
