526.000000,206.000000,738.000000,206.000000,738.000000,292.000000,526.000000,292.000000,CAMELBAK
395.000000,236.000000,488.000000,236.000000,488.000000,253.000000,395.000000,253.000000,CHANGE
1198.000000,225.000000,1280.000000,225.000000,1280.000000,242.000000,1198.000000,242.000000,CUP
526.000000,226.000000,695.000000,226.000000,695.000000,291.000000,526.000000,291.000000,DISKES
1200.000000,236.000000,1270.000000,236.000000,1270.000000,262.000000,1200.000000,262.000000,FANTASTIC
685.000000,167.000000,768.000000,167.000000,768.000000,182.000000,685.000000,182.000000,POSB
651.000000,380.000000,702.000000,380.000000,702.000000,412.000000,651.000000,412.000000,RAJAH
150.000000,148.000000,192.000000,148.000000,192.000000,183.000000,150.000000,183.000000,REMOVE
677.000000,240.000000,841.000000,240.000000,841.000000,274.000000,677.000000,274.000000,SLIMMING
632.000000,114.000000,784.000000,114.000000,784.000000,123.000000,632.000000,123.000000,SPOON
257.000000,201.000000,368.000000,201.000000,368.000000,215.000000,257.000000,215.000000,TEPS
1196.000000,248.000000,1278.000000,248.000000,1278.000000,290.000000,1196.000000,290.000000,WINSTON
