439.000000,208.000000,501.000000,208.000000,501.000000,236.000000,439.000000,236.000000,BLKS
580.000000,152.000000,618.000000,152.000000,618.000000,184.000000,580.000000,184.000000,CHARLES
1037.000000,440.000000,1087.000000,440.000000,1087.000000,512.000000,1037.000000,512.000000,CHARLIE
594.000000,152.000000,632.000000,152.000000,632.000000,184.000000,594.000000,184.000000,CHEF
348.000000,261.000000,417.000000,261.000000,417.000000,279.000000,348.000000,279.000000,CHIROPRACTIC
1054.000000,466.000000,1168.000000,466.000000,1168.000000,480.000000,1054.000000,480.000000,CUSTOM
1061.000000,489.000000,1113.000000,489.000000,1113.000000,513.000000,1061.000000,513.000000,GLOBAL
1054.000000,466.000000,1163.000000,466.000000,1163.000000,480.000000,1054.000000,480.000000,IIAOIIAO
410.000000,210.000000,474.000000,210.000000,474.000000,232.000000,410.000000,232.000000,IMAX
513.000000,157.000000,580.000000,157.000000,580.000000,184.000000,513.000000,184.000000,IPPUDO
1038.000000,438.000000,1068.000000,438.000000,1068.000000,480.000000,1038.000000,480.000000,JOO
228.000000,177.000000,342.000000,177.000000,342.000000,200.000000,228.000000,200.000000,LAUREN
1054.000000,462.000000,1180.000000,462.000000,1180.000000,480.000000,1054.000000,480.000000,MONTHLY
316.000000,202.000000,394.000000,202.000000,394.000000,227.000000,316.000000,227.000000,NEEDS
536.000000,155.000000,587.000000,155.000000,587.000000,192.000000,536.000000,192.000000,PALME
1056.000000,460.000000,1134.000000,460.000000,1134.000000,480.000000,1056.000000,480.000000,PROMOD
1038.000000,431.000000,1100.000000,431.000000,1100.000000,462.000000,1038.000000,462.000000,SILVER
581.000000,154.000000,645.000000,154.000000,645.000000,175.000000,581.000000,175.000000,THERE
